1	1	0
1	1.02	0.0201987
1	1.04	0.0407895
1	1.06	0.061765
1	1.08	0.0831179
1	1.1	0.104841
1	1.12	0.126928
1	1.14	0.149372
1	1.16	0.172167
1	1.18	0.195307
1	1.2	0.218786
1	1.22	0.242598
1	1.24	0.266738
1	1.26	0.291201
1	1.28	0.315981
1	1.3	0.341074
1	1.32	0.366474
1	1.34	0.392177
1	1.36	0.418179
1	1.38	0.444475
1	1.4	0.471061
1	1.42	0.497933
1	1.44	0.525086
1	1.46	0.552517
1	1.48	0.580222
1	1.5	0.608198
1	1.52	0.63644
1	1.54	0.664945
1	1.56	0.69371
1	1.58	0.722731
1	1.6	0.752006
1	1.62	0.78153
1	1.64	0.811302
1	1.66	0.841317
1	1.68	0.871574
1	1.7	0.902068
1	1.72	0.932798
1	1.74	0.96376
1	1.76	0.994952
1	1.78	1.02637
1	1.8	1.05802
1	1.82	1.08988
1	1.84	1.12197
1	1.86	1.15427
1	1.88	1.18679
1	1.9	1.21952
1	1.92	1.25246
1	1.94	1.28561
1	1.96	1.31897
1	1.98	1.35253
1	2	1.38629
1.02	1	0.0201987
1.02	1.02	0.0412053
1.02	1.04	0.062612
1.02	1.06	0.0844109
1.02	1.08	0.106595
1.02	1.1	0.129157
1.02	1.12	0.152089
1.02	1.14	0.175386
1.02	1.16	0.199041
1.02	1.18	0.223048
1.02	1.2	0.2474
1.02	1.22	0.272092
1.02	1.24	0.297119
1.02	1.26	0.322475
1.02	1.28	0.348155
1.02	1.3	0.374153
1.02	1.32	0.400466
1.02	1.34	0.427087
1.02	1.36	0.454013
1.02	1.38	0.481239
1.02	1.4	0.508761
1.02	1.42	0.536574
1.02	1.44	0.564674
1.02	1.46	0.593058
1.02	1.48	0.621721
1.02	1.5	0.65066
1.02	1.52	0.67987
1.02	1.54	0.70935
1.02	1.56	0.739094
1.02	1.58	0.7691
1.02	1.6	0.799364
1.02	1.62	0.829883
1.02	1.64	0.860654
1.02	1.66	0.891673
1.02	1.68	0.922939
1.02	1.7	0.954447
1.02	1.72	0.986195
1.02	1.74	1.01818
1.02	1.76	1.0504
1.02	1.78	1.08285
1.02	1.8	1.11553
1.02	1.82	1.14844
1.02	1.84	1.18157
1.02	1.86	1.21493
1.02	1.88	1.2485
1.02	1.9	1.28229
1.02	1.92	1.3163
1.02	1.94	1.35051
1.02	1.96	1.38494
1.02	1.98	1.41958
1.02	2	1.45442
1.04	1	0.0407895
1.04	1.02	0.062612
1.04	1.04	0.0848422
1.04	1.06	0.107473
1.04	1.08	0.130495
1.04	1.1	0.153903
1.04	1.12	0.17769
1.04	1.14	0.201847
1.04	1.16	0.22637
1.04	1.18	0.251251
1.04	1.2	0.276485
1.04	1.22	0.302065
1.04	1.24	0.327987
1.04	1.26	0.354244
1.04	1.28	0.380831
1.04	1.3	0.407743
1.04	1.32	0.434975
1.04	1.34	0.462522
1.04	1.36	0.49038
1.04	1.38	0.518544
1.04	1.4	0.547009
1.04	1.42	0.575771
1.04	1.44	0.604826
1.04	1.46	0.634171
1.04	1.48	0.6638
1.04	1.5	0.69371
1.04	1.52	0.723897
1.04	1.54	0.754359
1.04	1.56	0.78509
1.04	1.58	0.816088
1.04	1.6	0.847349
1.04	1.62	0.878871
1.04	1.64	0.910649
1.04	1.66	0.942681
1.04	1.68	0.974963
1.04	1.7	1.00749
1.04	1.72	1.04027
1.04	1.74	1.07328
1.04	1.76	1.10654
1.04	1.78	1.14003
1.04	1.8	1.17376
1.04	1.82	1.20771
1.04	1.84	1.2419
1.04	1.86	1.27631
1.04	1.88	1.31095
1.04	1.9	1.3458
1.04	1.92	1.38088
1.04	1.94	1.41617
1.04	1.96	1.45168
1.04	1.98	1.4874
1.04	2	1.52333
1.06	1	0.061765
1.06	1.02	0.0844109
1.06	1.04	0.107473
1.06	1.06	0.130942
1.06	1.08	0.154811
1.06	1.1	0.179073
1.06	1.12	0.203721
1.06	1.14	0.228747
1.06	1.16	0.254145
1.06	1.18	0.279908
1.06	1.2	0.306031
1.06	1.22	0.332507
1.06	1.24	0.359331
1.06	1.26	0.386497
1.06	1.28	0.413999
1.06	1.3	0.441833
1.06	1.32	0.469992
1.06	1.34	0.498473
1.06	1.36	0.52727
1.06	1.38	0.55638
1.06	1.4	0.585796
1.06	1.42	0.615515
1.06	1.44	0.645533
1.06	1.46	0.675845
1.06	1.48	0.706448
1.06	1.5	0.737337
1.06	1.52	0.768509
1.06	1.54	0.79996
1.06	1.56	0.831686
1.06	1.58	0.863684
1.06	1.6	0.89595
1.06	1.62	0.928482
1.06	1.64	0.961275
1.06	1.66	0.994326
1.06	1.68	1.02763
1.06	1.7	1.06119
1.06	1.72	1.095
1.06	1.74	1.12906
1.06	1.76	1.16336
1.06	1.78	1.1979
1.06	1.8	1.23267
1.06	1.82	1.26769
1.06	1.84	1.30293
1.06	1.86	1.33841
1.06	1.88	1.37412
1.06	1.9	1.41005
